"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2812","euskadi","2020-05-30",26811215,"Ribera Alta",42.82649,-2.89961,"Cottage","Entire home/apt",10,4,5,"$90.00",15,1125,15,90,1350
"2813","euskadi","2020-05-30",26823258,"Bilbao",43.27382,-2.9465,"Apartment","Entire home/apt",4,2,3,"$87.00",2,730,27,87,261
"2814","euskadi","2020-05-30",26824395,"Barrika",43.40448,-2.9523,"Apartment","Entire home/apt",6,3,4,"$132.00",2,730,18,770,9240
"2815","euskadi","2020-05-30",26825854,"Bilbao",43.2645,-2.92275,"Apartment","Entire home/apt",5,2,4,"$109.00",2,730,30,NA,0
"2816","euskadi","2020-05-30",26827436,"Bilbao",43.25633,-2.94059,"Apartment","Entire home/apt",4,4,4,"$80.00",5,1125,0,80,2400
"2817","euskadi","2020-05-30",26828312,"Bilbao",43.25028,-2.92089,"Apartment","Entire home/apt",4,2,2,"$60.00",2,1125,0,239.666666666667,7190
"2818","euskadi","2020-05-30",26829343,"Donostia-San SebastiÃ¡n",43.3013,-2.00874,"Apartment","Entire home/apt",4,2,2,"$160.00",2,87,29,160,160
"2819","euskadi","2020-05-30",26830613,"Donostia-San SebastiÃ¡n",43.32549,-1.97398,"Apartment","Entire home/apt",5,3,4,"$160.00",5,7,0,160,4800
"2820","euskadi","2020-05-30",26836242,"Bilbao",43.2651,-2.9214,"Apartment","Entire home/apt",4,2,3,"$79.00",2,1125,1,65.4827586206897,1899
"2821","euskadi","2020-05-30",26837218,"Vitoria-Gasteiz",42.84973,-2.6708,"Apartment","Entire home/apt",4,1,1,"$70.00",2,1125,0,77.5,2325
"2822","euskadi","2020-05-30",26857395,"Donostia-San SebastiÃ¡n",43.31966,-1.96649,"Villa","Private room",2,1,1,"$70.00",2,60,0,74,2220
"2823","euskadi","2020-05-30",26858054,"Bilbao",43.25962,-2.92318,"Apartment","Entire home/apt",3,1,3,"$110.00",2,31,20,76,760
"2824","euskadi","2020-05-30",26859045,"Vitoria-Gasteiz",42.8571,-2.6761,"Apartment","Private room",2,1,2,"$18.00",1,5,27,19.6666666666667,59
"2825","euskadi","2020-05-30",26862168,"Bilbao",43.26657,-2.92867,"Apartment","Entire home/apt",5,2,4,"$60.00",3,1125,30,NA,0
"2826","euskadi","2020-05-30",26865338,"Usurbil",43.27696,-2.04203,"Villa","Entire home/apt",7,3,5,"$300.00",2,1125,0,300,9000
"2827","euskadi","2020-05-30",26866384,"Donostia-San SebastiÃ¡n",43.31397,-1.98079,"Condominium","Private room",2,1,1,"$125.00",2,1125,29,125,125
